trp_player|玩家
trp_player_pl|玩家
trp_multiplayer_profile_troop_male|联机男性玩家角色
trp_multiplayer_profile_troop_male_pl|联机男性玩家角色
trp_multiplayer_profile_troop_female|联机女性玩家角色
trp_multiplayer_profile_troop_female_pl|联机女性玩家角色
trp_temp_troop|临时部队
trp_temp_troop_pl|临时部队
trp_find_item_cheat|寻物作弊
trp_find_item_cheat_pl|寻物作弊
trp_random_town_sequence|Random Town Sequence
trp_random_town_sequence_pl|Random Town Sequence
trp_tournament_participants|竞技场选手
trp_tournament_participants_pl|竞技场选手
trp_tutorial_maceman|锤子手
trp_tutorial_maceman_pl|锤子手
trp_tutorial_archer|弓箭手
trp_tutorial_archer_pl|弓箭手
trp_tutorial_swordsman|剑士
trp_tutorial_swordsman_pl|剑士
trp_novice_fighter|初级斗士
trp_novice_fighter_pl|初级斗士
trp_regular_fighter|正规斗士
trp_regular_fighter_pl|正规斗士
trp_veteran_fighter|资深斗士
trp_veteran_fighter_pl|资深斗士
trp_champion_fighter|精英斗士
trp_champion_fighter_pl|精英斗士
trp_arena_training_fighter_1|初级斗士
trp_arena_training_fighter_1_pl|初级斗士
trp_arena_training_fighter_2|初级斗士
trp_arena_training_fighter_2_pl|初级斗士
trp_arena_training_fighter_3|正规斗士
trp_arena_training_fighter_3_pl|正规斗士
trp_arena_training_fighter_4|正规斗士
trp_arena_training_fighter_4_pl|正规斗士
trp_arena_training_fighter_5|正规斗士
trp_arena_training_fighter_5_pl|正规斗士
trp_arena_training_fighter_6|资深斗士
trp_arena_training_fighter_6_pl|资深斗士
trp_arena_training_fighter_7|资深斗士
trp_arena_training_fighter_7_pl|资深斗士
trp_arena_training_fighter_8|资深斗士
trp_arena_training_fighter_8_pl|资深斗士
trp_arena_training_fighter_9|精英斗士
trp_arena_training_fighter_9_pl|精英斗士
trp_arena_training_fighter_10|精英斗士
trp_arena_training_fighter_10_pl|精英斗士
trp_cattle|牛
trp_cattle_pl|牛
trp_farmer|农民
trp_farmer_pl|农民
trp_cantaber_iuventus|坎塔布里亚战士
trp_cantaber_iuventus_pl|坎塔布里亚劫掠者
trp_asturias_veteran|阿斯图里亚斯老兵
trp_asturias_veteran_pl|阿斯图里亚斯老兵
trp_gallaecia_warrior|加雷西亚侍卫
trp_gallaecia_warrior_pl|加雷西亚侍卫
trp_townsman|市民
trp_townsman_pl|市民
trp_watchman|雇佣哨兵
trp_watchman_pl|雇佣哨兵
trp_mercenary_cavalry|法兰克雇佣骑兵
trp_mercenary_cavalry_pl|法兰克雇佣骑兵
trp_caravan_guard|雇佣矛兵
trp_caravan_guard_pl|雇用矛兵
trp_mercenary_swordsman|资深士兵
trp_mercenary_swordsman_pl|资深士兵
trp_regular_sailors|None
trp_regular_sailors_pl|None
trp_mercenary_horseman|阿基坦游骑兵
trp_mercenary_horseman_pl|阿基坦游骑兵
trp_mercenary_leader|老队长
trp_mercenary_leader_pl|老队长
trp_hired_blade|斯韦阿战士
trp_hired_blade_pl|斯韦阿战士
trp_mercenary_crossbowman|芬兰弓箭手
trp_mercenary_crossbowman_pl|芬兰弓箭手
trp_mercenaries_end|村民
trp_mercenaries_end_pl|村民
trp_norse_slave|诺尔斯自由民(轻·步)
trp_norse_slave_pl|诺尔斯自由民(轻·步)
